Ano_Mês,T,carga,M,log_carga,lcg_1st_diff,PIB_constantes,log_PIBc,lPIBc_1diff,PRECIPITACAO,RAD_GLOBAL,TEMP_AR,VELOC_VENTO,PREC_ldiff,RAD__ldiff,TEMP_ldiff,VELO_ldiff
2006-06-01,73,46061.24065276492,M06,10.737727108590837,0.0007301338816816383,7621.8733847655885,8.938777469483389,0.00673449284503036,0.08733632664305725,2485.476070783875,21.224230745971276,2.271690864941316,-0.17936060637867524,-0.055799812425548545,0.005561173701080335,0.20220449366100868
2006-07-01,74,46188.28432794465,M07,10.740481458936246,0.002754350345409051,7915.738587688166,8.97660828289372,0.03783081341033068,0.05726866084701852,2721.5864634139407,21.567160626193697,2.1730163454479205,-0.4220129460617441,0.09075074990663712,0.016028327706097745,-0.04440820532421674
2006-08-01,75,47688.15397848363,M08,10.772438301767298,0.03195684283105216,8026.0882870476635,8.990452550896896,0.013844268003175841,0.07052295689748073,3000.006258238597,22.39756811272677,2.391934702014191,0.2081847435811537,0.09739940585868467,0.03778057015259684,0.09598631391541113
2006-09-01,76,47012.0650611001,M09,10.75815955117717,-0.014278750590127842,7678.618076826129,8.946194872037685,-0.044257678859210614,0.11221635152657576,2856.893832011433,22.673786799713508,2.580861792685711,0.4644904314373215,-0.04887941284133568,0.012257104127196605,0.07602083410456806
2006-10-01,77,47635.155715041816,M10,10.771326333056326,0.01316678187915521,8148.328288282808,9.005568067193224,0.05937319515553874,0.15289787551753015,2736.638059708929,24.082082295108254,2.493584964800201,0.3093415002495339,-0.04300478037486588,0.06025860005299455,-0.03440195139395874
2006-11-01,78,48302.168664800905,M11,10.785231738525052,0.013905405468726428,8320.743141917992,9.026506849768532,0.02093878257530868,0.22323746014645082,2810.106264653179,24.27979186927907,2.4796210740918614,0.37846583037155135,0.02649211770391524,0.008176303297780407,-0.0056156641393316775
2006-12-01,79,48386.44893816074,M12,10.78697507288632,0.001743334361266946,8331.017481793719,9.027740874375507,0.0012340246069744154,0.25606071355035914,2371.7680948726543,25.14514837859181,2.309732086378372,0.13717853004485026,-0.1695865906375431,0.03502057647578205,-0.07097421791327352
2007-01-01,80,49169.408736547564,M01,10.803026935451594,0.016051862565275243,7907.309546191672,8.975542869678454,-0.05219800469705227,0.27917857551829217,2264.486979909141,25.179596233063513,2.2649807601603857,0.08643705402712887,-0.046287474251758276,0.0013690227389240306,-0.019565273396234262
2007-02-01,81,49894.06193451228,M02,10.817657275350259,0.014630339898664246,7559.975086525838,8.930623173735059,-0.04491969594339551,0.3061671283094552,2029.9912544215174,24.67965964131016,2.1689097660757617,0.09227949110699996,-0.10931674946620262,-0.02005458519243497,-0.04334163513394984
2007-03-01,82,51991.28262901907,M03,10.858831341760482,0.04117406641022292,8079.555750293345,8.99709216860427,0.06646899486921143,0.18357402265854672,2126.8189828034892,24.989386916246172,1.9684446700312308,-0.5115131444132122,0.04659594325408989,0.012471803311146612,-0.09698090602826726
2007-04-01,83,50133.25697220997,M04,10.822439878667902,-0.03639146309257946,7967.497259340464,8.983125702311572,-0.013966466292698598,0.16929474254921306,1723.852904892626,24.15253672591146,1.9188496900082783,-0.08097674478185302,-0.21006558151842825,-0.03406179638986284,-0.02551783661791729
2007-05-01,84,48390.81520160017,M05,10.78706530613441,-0.035374572533491744,8368.287096893355,9.032204494618338,0.049078792306765706,0.1120292152134353,1646.0580126749592,21.542912112784265,2.0689083331765867,-0.4128815472066072,-0.046178500341044426,-0.1143425568229075,0.07529520618065422
2007-06-01,85,47791.819743043234,M06,10.77460976875149,-0.012455537382919601,8432.680658002791,9.039869990720875,0.007665496102537972,0.061672837862770204,1463.8916663927412,21.126128193061152,2.057674257298181,-0.5969160825460462,-0.11728493183680122,-0.01953628076382552,-0.005444749201165555
2007-07-01,86,47946.619520148335,M07,10.777843577725154,0.0032338089736629883,8583.283777136607,9.057571843869622,0.01770185314874695,0.0867597957698431,1317.4854433438277,20.47201023509315,2.255462387927589,0.34129972713560486,-0.10537346175853557,-0.03145197859283799,0.0917786583256528
2007-08-01,87,49184.13745160092,M08,10.803326440974969,0.02548286324981497,8576.556883496032,9.056787816311536,-0.0007840275580868195,0.04806007514173468,1417.7951565428102,21.494302185754695,2.638073776615655,-0.5906915381836004,0.07337800557797358,0.04872928658191178,0.1566940187653305
2007-09-01,88,49857.20531526605,M09,10.816918304870192,0.01359186389522371,8117.749626879256,9.001808255198572,-0.05497956111296354,0.05797684591379668,1442.9799491214183,24.00440904792691,2.7074874665435607,0.1875919286531902,0.017607426167511875,0.11044963841057998,0.025972049941342723
2007-10-01,89,51281.77431492744,M10,10.845090691521074,0.02817238665088162,8780.74575188543,9.080316620594543,0.07850836539597061,0.10779269444815574,1345.7740451318457,24.818393777848502,2.5955712865049074,0.6201661642220895,-0.06974103866495263,0.03334753904395216,-0.0422144293893838
2007-11-01,90,50577.65124998769,M11,10.83126508280704,-0.013825608714034487,8743.107629038845,9.07602096941495,-0.004295651179592852,0.18291999476624543,1403.9846944968865,24.44941950271837,2.5318681236969462,0.528838983496781,0.04234505843121639,-0.014978589430587164,-0.024849222253238823
2007-12-01,91,50549.0680107414,M12,10.830699787300246,-0.0005652955067940724,8677.795156100687,9.068522761113192,-0.007498208301758069,0.1998208444683878,1328.740289432811,24.843910704544403,2.234484002439357,0.08837231726381822,-0.05508306158819121,0.016006207025354158,-0.12494708905870844
2008-01-01,92,50876.42526880542,M01,10.837154937464135,0.006455150163889201,8433.045060800268,9.039913202949464,-0.02860955816372801,0.29021856371991567,1190.7278080352976,24.391572942948656,2.1829295258215025,0.3732131196737074,-0.10966661903920016,-0.01837497899011442,-0.023342536150572357
2008-02-01,93,51538.373160907366,M02,10.850081919115777,0.012926981651641967,8231.200540538628,9.01568715673108,-0.02422604621838431,0.2748594155014609,1127.2615190310623,24.365176229665,1.9118576165133818,-0.054374556522506,-0.05477346659314897,-0.0010827922825309422,-0.13259245036270828
2008-03-01,94,51957.60286289227,M03,10.858183335441877,0.008101416326100619,8521.816255635762,9.050384772648787,0.03469761591770748,0.3082344945423227,1006.5675643542984,23.8373934094169,1.7587955662844328,0.11460108862081064,-0.11324516510128646,-0.021899409805509418,-0.08344610605957281
2008-04-01,95,51869.36454165553,M04,10.856483616290173,-0.0016997191517038601,8700.878852630438,9.071179317084475,0.020794544435688067,0.2550001125140227,926.719161696214,23.119694357473907,1.649296983161429,-0.18959685282363403,-0.08265080512449341,-0.030570675481771392,-0.06428011113871435
2008-05-01,96,49949.773686815955,M05,10.81877325327196,-0.0377103630182134,8830.9408838669,9.086016843285702,0.01483752620122658,0.1365301437267913,820.7501601692306,21.389091136283234,1.8034835915200724,-0.6247185629815235,-0.12143181419299953,-0.07780379181510266,0.08937099688142203
2008-06-01,97,50361.36954720968,M06,10.826979682927695,0.008206429655734482,9123.904528805786,9.118653119606195,0.03263627632049371,0.09656013324638446,728.7207845292734,20.458347819196188,1.9188374662866137,-0.34637946668638375,-0.11892810451020175,-0.04449002655630707,0.06199939316107539
2008-07-01,98,50495.0144878919,M07,10.829629887377973,0.002650204450278082,9491.220226414063,9.158122463571548,0.03946934396535262,0.04949235038110677,801.634877489976,21.194030163492993,2.0828171283649595,-0.6683478368448466,0.09536259220553855,0.03532854044775924,0.08200184964347257
